transaction_amount,user_avg_amount,new_recipient,transaction_frequency,transaction_hour,fraud_label
6011.28,4502.06,0,5,22,0
13089.45,9205.4,0,3,13,0
14552.56,4631.17,0,1,16,0
732.99,11369.86,1,2,10,0
1501.02,5099.76,0,3,21,0
19518.88,9474.17,1,7,22,1
8425.17,11439.88,0,3,21,0
6826.38,4524.75,0,2,8,0
20671.62,13399.94,1,9,20,0
2451.28,5220.49,0,5,0,0
13458.12,12767.6,0,8,11,0
14877.04,12798.89,0,4,16,1
12750.55,17288.66,0,3,15,0
5038.12,6121.74,1,4,4,1
15727.43,14979.64,1,3,20,0
1657.78,7912.0,1,3,12,0
17394.05,15659.07,0,5,20,0
3633.54,14134.07,0,6,11,0
4976.42,7933.18,1,4,22,0
8667.3,15694.29,0,12,19,0
146158.57,17321.52,0,3,11,0
5341.07,8275.25,0,2,10,0
1454.65,14864.02,1,3,2,0
2450.02,8044.87,1,3,18,0
25796.12,13262.53,0,8,20,0
3468.58,10069.71,1,7,8,1
5531.93,2610.35,0,11,12,1
11798.4,12672.9,0,3,21,0
189141.54,16743.94,0,5,16,0
546.39,3616.81,1,4,13,0
91849.62,15429.01,1,8,14,1
9540.17,7801.62,0,5,7,0
2116.73,8678.66,0,2,12,0
6958.07,9403.78,0,2,0,0
3504.6,2462.0,1,11,12,0
15682.96,7026.71,1,9,8,0
16207.77,15929.24,1,6,4,0
139207.13,9856.15,0,2,22,1
527.75,3625.81,1,4,21,0
2281.64,14542.43,0,2,10,0
12132.3,12012.22,1,4,9,0
5414.25,5936.03,1,1,14,0
2356.81,1767.8,0,3,0,0
8000.31,8710.32,0,4,15,0
865.3,10784.09,0,4,11,0
62478.55,4410.64,1,5,21,1
23176.93,16578.21,0,2,22,0
24566.41,9676.82,0,2,22,0
42222.43,15142.03,0,7,7,0
16298.53,17407.48,0,7,12,0
6767.2,14610.93,1,2,14,0
12365.77,17185.97,0,1,9,0
962.16,17152.82,0,1,7,0
4586.77,15141.78,0,2,17,0
3087.2,2141.65,1,2,8,0
21609.9,13495.68,0,3,14,0
908.69,2434.21,0,12,7,0
11484.98,15378.48,1,4,0,1
86289.1,6439.61,0,2,17,1
2165.22,4021.42,1,3,17,0
23772.77,6018.27,0,4,6,0
34308.31,13274.18,0,2,19,0
4258.15,7132.75,0,3,9,0
16461.2,13985.84,1,4,12,0
38556.55,3220.43,0,6,22,0
6388.42,6479.12,1,5,12,0
1362.84,2199.74,0,14,13,0
4095.41,11135.25,0,2,15,0
8737.04,9192.98,1,7,20,0
9413.05,9302.47,1,1,20,0
4988.52,4934.82,0,4,12,0
32166.19,7752.37,0,3,20,0
1787.39,4521.5,0,1,17,0
11348.51,11223.96,0,3,14,0
7032.85,12516.64,1,7,16,0
1371.37,3579.43,1,12,21,0
13196.57,14092.07,0,1,11,0
1330.38,2434.15,0,1,12,0
12190.48,9071.35,1,5,11,0
202408.19,13957.94,0,1,0,1
28924.5,14743.72,0,3,7,0
12233.09,17477.3,0,9,20,0
99634.48,8512.2,0,4,21,0
754.05,2232.56,1,4,4,0
16842.16,15964.84,1,3,8,0
12903.35,13202.28,0,2,12,0
5851.13,6881.15,0,3,20,0
661.13,8430.49,0,3,11,0
15744.25,17766.58,1,4,15,0
33370.44,2367.5,0,4,23,1
5730.2,4825.07,0,9,18,0
1103.63,1516.38,1,8,1,1
38966.24,8489.16,0,4,7,1
2061.1,9358.69,1,4,15,0
9972.01,8518.47,0,3,22,0
3320.81,5766.19,0,2,13,0
8953.75,9840.46,0,3,8,0
13362.71,7757.89,0,1,10,0
12800.61,14777.69,0,15,8,0
1641.77,8323.87,0,4,12,0
5690.52,6363.46,1,2,18,0
11360.99,8753.19,1,3,3,0
1981.35,9906.73,0,1,3,0
1230.16,5014.3,1,3,2,0
16230.27,12632.04,1,7,13,0
1141.82,2634.18,0,1,21,0
5854.38,5662.14,0,1,18,0
8647.96,6987.67,0,4,12,0
1287.72,1704.55,0,6,13,0
5768.66,14944.34,0,1,8,0
28518.04,4910.62,0,2,7,0
15839.35,16843.09,1,1,14,0
3658.76,8563.47,0,2,14,0
20190.07,15287.53,0,6,15,0
4275.66,11641.0,1,9,19,0
13284.27,15992.19,0,2,16,0
770.43,4807.96,0,5,22,1
6914.68,6040.2,0,3,1,0
4616.9,8403.49,0,4,12,0
4370.53,17051.4,1,5,22,0
15169.94,16900.91,0,3,14,0
2292.76,4769.32,0,2,17,0
3242.8,3243.6,0,1,19,0
17477.78,14934.59,0,4,21,0
12581.99,8598.74,0,4,17,0
14851.27,10460.16,0,4,6,0
18255.28,13674.16,0,13,17,0
97782.13,8036.75,0,4,7,0
4196.99,6776.26,1,15,21,0
950.35,1610.81,1,7,12,0
5162.28,5492.82,0,1,20,0
183952.16,13128.83,0,4,21,0
35668.75,13135.23,0,10,10,1
14216.9,13115.95,0,8,8,0
124724.03,10727.5,0,4,10,0
2718.15,2966.31,0,3,0,0
15687.97,11960.71,0,4,6,0
5984.24,2602.62,0,4,8,0
9667.24,11143.77,0,1,16,0
5688.25,3658.94,1,5,13,1
2340.43,2877.77,0,2,15,0
1595.99,3178.83,0,3,3,0
3555.89,7297.27,1,2,19,0
6169.53,4080.8,0,2,1,0
8396.77,5065.85,0,5,1,0
7778.55,6708.52,1,5,0,0
14817.72,16469.82,1,4,22,0
13869.37,10067.68,0,4,19,0
16576.52,13751.6,1,7,10,1
211599.98,17296.0,0,3,7,1
3099.74,2351.06,1,5,23,0
2560.77,3149.25,0,3,5,0
2255.12,12159.16,0,1,11,0
10496.64,10223.97,0,6,18,0
7263.57,6658.08,1,6,18,0
2556.05,3325.39,0,6,19,0
14885.56,16846.74,0,4,11,0
87398.73,8328.06,0,7,11,0
41200.06,5933.19,0,3,11,0
66841.67,6120.67,1,7,14,1
5156.06,8913.34,0,2,11,0
1829.73,12101.49,0,1,9,0
67029.83,13600.19,0,4,5,0
11947.35,8794.4,0,3,20,0
13930.0,16285.68,0,1,10,0
21313.93,17849.4,0,5,4,0
1977.07,2012.65,0,4,17,0
9872.36,14098.8,0,7,22,0
8706.44,8616.52,0,4,22,0
5977.93,5598.71,0,4,19,0
12370.23,13208.85,1,15,9,0
2746.32,3244.88,0,7,8,0
6725.62,7639.31,0,3,16,0
1610.72,3147.16,1,5,19,0
45157.38,11636.46,0,5,16,0
80480.06,16711.31,0,8,11,0
113281.05,11525.23,0,2,16,1
36879.84,11624.3,0,6,10,0
5188.67,9065.0,1,1,15,0
3609.92,10810.35,0,4,14,0
5887.28,1552.93,0,3,7,0
2037.87,16882.61,0,3,12,0
1920.46,5527.04,1,7,12,0
2485.37,9895.09,0,2,17,0
14647.42,13907.39,0,3,20,0
8526.15,17746.02,0,2,7,0
21257.83,16598.8,0,3,13,0
8667.48,10269.83,0,3,16,0
21714.99,17227.89,0,2,10,0
4753.33,10027.1,0,3,17,0
32574.41,11160.01,0,3,6,0
9938.64,8769.54,1,7,8,1
3566.33,3801.73,1,5,22,0
23403.55,17825.76,0,3,9,0
14943.8,14160.94,0,2,20,0
16395.79,15922.91,0,3,20,0
5874.06,7049.69,0,4,0,0
1138.66,5309.87,0,2,7,0
22048.2,2349.57,0,2,7,1
1184.43,5146.87,0,3,11,0
4655.95,6566.36,0,5,11,0
8270.69,7352.03,0,4,13,0
3400.96,3027.22,0,3,17,0
2829.74,2958.64,1,7,18,1
18955.7,4606.53,1,8,14,0
4488.37,3630.28,0,4,2,0
1699.55,2316.08,0,9,7,0
4392.23,4604.99,1,4,13,0
2731.23,3967.67,1,4,11,0
12530.2,2668.21,0,5,9,0
17406.94,12133.69,0,3,14,0
54861.15,12011.0,0,14,19,0
622.39,2503.97,0,4,15,0
47148.08,6232.79,1,4,6,0
9681.72,5806.6,0,2,16,0
1150.92,4179.11,1,3,14,0
4290.15,13539.13,1,7,10,0
8934.73,6962.92,0,4,22,0
2051.48,8501.02,0,11,20,0
3014.24,5790.22,0,1,16,0
1791.86,1732.79,1,3,0,0
3613.32,4305.01,0,2,15,0
4765.28,13826.75,0,4,1,0
11460.22,10163.96,0,1,22,0
10494.37,14665.77,1,5,11,0
10339.82,12010.34,0,4,22,0
5709.9,11110.26,0,5,17,0
70096.18,8914.34,0,5,13,0
2359.32,9288.64,0,4,22,0
13712.09,14863.95,0,1,20,0
25313.79,13073.12,0,2,22,0
979.29,2915.68,1,3,17,0
16715.71,12705.37,1,1,21,1
1983.81,6562.13,0,5,12,0
17872.03,4311.46,0,1,19,0
18086.16,15552.09,1,3,16,0
3699.92,3966.83,0,3,18,0
6585.35,9003.69,1,1,13,0
5155.1,4690.86,0,2,0,0
5401.19,15520.55,0,1,17,0
16162.24,16508.69,0,3,19,0
1525.08,1834.31,0,3,13,0
28071.77,14533.45,0,2,0,1
25246.26,15745.05,1,3,20,0
12002.43,9153.16,0,7,9,0
1775.47,14481.98,0,2,15,0
156083.99,15140.8,1,2,2,1
10445.2,11708.32,0,7,21,0
10003.05,8410.36,0,5,7,0
5325.69,5074.27,0,2,10,0
7092.97,14342.95,0,6,9,0
2619.16,3728.34,0,5,15,0
2021.29,11284.39,0,2,21,0
3122.61,2359.72,1,3,11,1
1684.14,3656.06,0,4,15,0
55938.91,6884.77,0,4,19,0
13331.72,15305.24,0,7,0,0
17505.88,15337.51,0,4,2,0
724.07,2762.44,1,1,8,0
4232.07,11278.37,0,5,20,0
5238.85,5628.43,0,1,6,0
9210.66,14504.88,1,5,10,0
16776.07,6942.71,1,1,19,0
16605.58,6596.24,0,1,23,0
1025.72,1531.84,0,5,4,0
5976.03,5176.91,0,2,18,0
21717.87,17565.46,0,4,3,0
11657.09,14102.75,1,2,12,0
5670.49,1772.11,0,7,23,0
3742.13,13333.89,0,13,16,0
24484.48,5316.13,1,8,15,1
4023.31,5203.77,0,4,15,0
12725.8,13262.52,1,6,11,0
5960.84,4022.47,1,2,20,0
3330.2,2848.17,0,3,22,0
3191.59,4378.64,0,2,14,0
8603.45,5179.32,0,5,18,1
158747.25,12749.72,0,4,22,0
13545.72,8658.15,1,1,8,0
1980.34,10400.72,0,1,8,0
19906.52,14564.29,0,4,16,0
2868.11,9311.71,0,2,4,0
100450.07,14619.39,1,3,17,1
4805.32,3594.01,1,7,3,1
11723.06,11440.95,0,8,20,0
7044.08,10483.69,0,7,0,1
4630.49,13319.84,1,10,7,0
8129.59,10617.09,1,1,22,0
8878.06,9089.43,0,6,16,0
3705.67,8605.26,0,1,22,0
2767.31,4838.03,1,4,13,0
387.6,2945.78,1,2,22,0
4774.65,5865.48,0,2,16,0
78565.39,16773.91,0,11,14,1
2822.5,2788.79,0,5,20,0
8372.67,9303.2,0,1,18,0
126876.29,11430.65,0,2,12,0
816.35,11102.99,0,3,16,0
5591.3,6474.95,0,2,13,0
20037.43,15900.38,0,1,17,0
4325.74,5817.31,0,2,22,0
20026.54,17691.06,0,5,12,0
12208.51,6893.82,1,6,22,0
11373.12,13408.71,0,11,10,0
110729.58,9661.27,1,4,21,0
13586.0,12193.55,0,7,16,0
3168.8,9749.3,0,3,9,0
8267.0,9288.93,0,13,17,0
81569.65,7410.09,0,3,21,0
61427.66,8291.37,0,5,3,0
53889.38,17472.77,0,2,13,0
6251.58,16742.85,0,1,11,0
14272.35,14779.03,0,8,11,0
23612.12,17492.06,0,3,7,0
21699.48,15814.24,0,13,2,1
22307.17,15689.51,1,2,8,0
9942.8,12640.32,1,4,7,1
4620.05,13139.79,1,9,7,1
12791.76,16046.68,0,1,22,0
1588.49,5700.06,0,2,20,0
6102.84,11356.04,0,5,7,0
192156.09,15825.9,0,1,8,0
13169.56,10259.03,0,8,12,0
15364.35,10750.5,0,2,19,0
12605.44,12446.98,1,2,13,0
339.17,4394.31,0,3,0,0
11380.69,6833.89,0,6,16,0
16013.12,16525.53,0,6,13,0
9077.28,11676.48,0,2,22,0
20535.56,10454.37,0,5,14,0
18658.71,16172.66,0,1,14,0
462.6,2721.33,0,2,8,0
786.84,5237.34,1,5,16,0
112640.48,14894.27,1,2,16,1
17950.05,14497.92,1,3,7,0
18301.35,7569.65,0,2,14,0
3605.48,4076.73,0,6,15,1
10479.25,8420.16,0,4,7,0
17308.23,15171.02,0,7,2,0
5093.06,5872.52,0,1,23,0
110885.98,8319.33,0,4,1,1
43975.23,10837.96,0,4,9,0
1561.46,6651.54,0,4,12,0
8422.36,17326.22,1,4,6,0
3230.63,2947.67,0,2,9,0
23094.96,17211.91,1,5,0,1
2896.52,17212.72,0,6,14,0
17615.73,14706.2,1,2,11,0
2109.48,7028.27,0,5,15,0
35447.13,10511.3,0,6,21,0
2580.38,4958.27,0,3,13,0
5094.43,5408.16,1,1,14,0
22589.12,16158.03,0,7,15,0
19040.01,13397.17,0,4,18,0
59127.07,5619.56,0,5,4,1
13543.49,13934.95,1,5,15,0
2447.67,3400.57,0,3,8,0
3117.44,4099.04,0,6,19,0
4808.38,6763.0,0,8,15,0
8201.21,12507.06,0,4,12,0
9772.27,12890.47,0,4,6,0
6626.86,5176.53,0,5,3,0
14098.12,15442.23,0,7,16,0
9028.27,11343.58,0,3,22,0
6938.98,4608.03,0,2,12,0
47352.32,17245.78,0,5,13,0
3535.84,11254.8,1,2,9,0
35296.98,4354.75,1,5,5,1
6138.05,7247.61,0,7,7,0
11008.37,15250.68,1,1,12,0
1277.73,6690.6,0,3,15,0
227724.27,17606.12,0,7,13,0
13202.24,9378.85,0,3,21,0
2385.59,4411.55,1,2,20,0
1785.43,13093.96,1,3,0,1
4952.71,1962.87,1,6,17,0
4103.41,12421.62,0,6,20,0
6667.78,10277.15,1,4,7,0
2361.75,11780.68,1,8,22,0
124452.88,13290.11,1,2,8,0
595.2,10911.69,0,1,9,0
53712.65,17311.88,0,2,22,0
29425.34,17121.98,1,10,4,1
3211.43,13229.41,1,3,7,0
404.11,4718.83,0,5,9,0
18205.9,16726.79,0,3,14,0
16390.5,14953.16,0,2,11,0
98429.63,10053.28,0,2,9,0
26743.26,9019.72,1,2,8,0
20107.44,11592.13,0,2,16,0
224635.68,15959.25,0,4,19,0
14045.31,13027.45,0,6,21,0
695.0,9230.99,0,3,17,0
16184.96,11691.55,1,3,0,0
4947.85,11285.05,0,3,7,0
7220.98,5336.46,0,2,8,0
2427.69,8571.78,0,1,16,0
1219.85,11434.45,0,7,15,0
18483.01,2303.92,0,2,0,0
12122.01,9011.39,0,2,7,0
8482.45,14745.41,1,3,23,0
12318.85,14338.05,1,5,10,0
11414.17,8292.99,0,2,18,0
31932.4,14771.96,1,2,1,0
10258.08,12905.88,0,2,16,0
11128.47,5381.73,0,2,15,0
59877.84,14177.23,0,2,12,0
1879.59,5242.59,0,4,16,0
1631.81,5075.08,1,11,10,1
13361.84,11206.43,0,6,16,0
1063.35,10684.95,0,2,11,0
4104.55,3798.87,0,7,3,0
13168.63,9342.54,0,5,4,0
14112.66,17682.5,1,1,12,0
6064.79,7153.03,0,5,10,0
6949.03,6857.23,1,3,5,0
9375.6,9449.1,1,2,17,0
6808.98,9760.44,0,9,7,0
282.24,2137.63,1,4,22,0
1195.93,13293.41,0,1,22,0
1264.06,10654.62,1,3,14,0
217887.38,17099.37,0,5,9,0
28606.76,15202.21,1,3,20,1
4211.96,6692.84,1,5,17,0
2195.74,8488.25,1,3,10,0
1148.35,5131.68,1,2,16,0
1001.41,3911.86,0,3,12,0
11369.55,4025.11,0,4,16,0
6934.13,14083.21,0,6,9,0
1605.69,9749.98,0,4,6,0
7906.43,5173.29,1,12,15,0
2885.7,2987.26,0,5,17,0
71745.02,14869.99,0,4,21,0
1348.35,1585.5,1,12,19,0
37174.48,2608.19,0,3,19,0
17098.77,13459.48,1,1,18,0
5230.04,16707.8,0,1,7,0
15271.4,10261.59,1,5,11,0
9018.98,16434.27,1,6,13,0
5087.58,8857.14,1,1,19,0
6067.11,5223.26,1,5,18,1
5416.03,14491.04,0,3,15,0
8948.06,8550.48,0,4,18,0
2372.59,2929.55,0,3,14,0
5494.81,8905.31,1,2,1,0
10261.89,10245.52,1,5,5,0
5344.95,6226.36,0,2,14,0
41390.16,5855.07,0,14,11,0
21454.48,4844.47,0,2,12,0
9500.83,11612.05,0,4,17,0
6396.87,5417.18,1,2,23,0
7956.51,15792.99,0,4,12,0
7428.01,9437.59,1,1,23,0
197940.0,15685.28,1,11,11,1
16044.51,4773.07,1,5,17,0
11979.58,16729.57,1,1,15,0
12790.7,8017.62,0,2,4,0
16103.38,11478.35,0,4,7,0
88344.98,16835.72,0,4,19,0
58002.11,13857.33,1,1,23,0
10160.75,9738.12,0,2,16,0
56679.03,16362.64,0,13,23,1
156139.95,13371.14,0,7,13,1
3913.42,13564.77,0,4,21,0
11814.12,14251.14,0,2,8,0
2944.86,10065.95,0,2,17,0
61732.2,4335.02,0,3,7,0
8936.59,8523.26,1,1,14,0
637.96,1857.27,1,3,13,0
19444.82,17597.77,0,2,17,0
29796.33,15834.31,1,15,1,1
13121.61,7518.98,0,3,17,0
2774.8,3762.88,1,4,15,0
28820.62,4825.6,0,1,0,0
19922.77,11820.39,0,4,19,0
5659.71,14166.41,1,5,8,0
5569.05,14090.7,0,1,22,0
31246.49,11799.35,0,4,7,0
2964.68,7225.82,0,4,11,0
4200.37,5299.3,0,2,19,0
17307.31,17586.88,0,6,13,0
2960.56,10963.07,0,1,17,0
57416.65,4340.82,0,1,12,0
15432.87,11362.81,0,2,11,0
10730.75,14329.61,1,4,15,0
17547.32,9188.45,0,4,17,0
11536.23,9351.2,1,3,13,0
18287.96,12087.15,0,3,9,0
8215.66,6057.42,0,1,16,0
5217.2,5750.61,0,3,12,0
7219.95,2515.19,0,4,11,0
5041.21,6654.9,1,1,6,0
12313.27,7760.03,1,2,14,0
15027.95,11059.22,1,3,12,0
2324.0,13509.55,0,4,17,0
26069.56,10807.19,0,1,10,0
45768.69,12805.13,0,3,13,0
13123.27,14191.85,0,2,9,0
13940.29,15135.54,0,9,5,1
9491.01,10086.04,0,2,8,0
880.45,4290.72,0,4,18,0
5441.54,4819.87,0,3,8,0
11121.85,10992.37,0,3,10,0
4785.02,5079.53,1,8,11,0
15575.6,13434.79,0,4,6,0
5420.64,14576.44,0,3,23,0
12912.01,6809.35,0,7,19,0
21283.37,14008.58,1,2,8,0
13317.98,9975.57,0,1,17,0
11177.07,9874.58,0,1,22,0
955.74,1590.56,0,2,16,0
3299.15,4636.0,0,5,7,0
2885.26,2351.53,0,3,22,0
3352.37,5856.22,0,8,15,0
16941.81,8875.07,0,2,15,0
5981.24,7429.74,0,4,11,0
34266.1,17442.83,0,2,22,0
29078.33,14031.56,0,3,14,0
8385.73,6337.04,0,1,14,0
8868.47,11535.44,0,2,22,0
2597.66,7204.0,0,2,14,0
2037.75,1902.86,1,5,15,0
12460.04,15846.04,1,4,9,0
3689.46,7019.35,0,3,15,0
5996.76,6878.4,1,6,23,0
12257.7,9650.85,0,5,8,0
8856.15,16597.16,0,6,10,0
5480.19,8656.86,0,3,2,0
40124.89,4220.06,0,5,19,0
1421.66,3061.56,0,12,10,0
8460.84,9154.72,0,4,14,0
6230.42,5104.67,1,3,15,0
13395.33,15320.56,0,2,11,0
1784.06,6309.3,0,1,7,0
7324.17,12974.32,0,2,16,0
3545.84,2107.19,0,5,18,0
11254.8,10973.26,0,7,17,0
14925.2,16844.89,0,4,11,0
3746.15,4886.79,0,3,7,0
405.78,6855.62,0,4,7,0
498.21,8063.28,0,7,13,0
8604.25,14712.96,1,4,20,0
2538.88,8125.92,1,9,10,0
13825.53,12586.15,0,4,5,0
3372.89,11272.6,0,2,6,0
10694.84,7536.83,0,1,16,0
15338.9,12012.29,1,1,16,0
12766.02,17056.05,1,9,9,0
2267.61,7329.28,0,3,13,0
6075.26,6523.7,1,1,8,0
1404.81,6275.59,0,2,21,0
93255.43,8622.23,0,2,6,0
8945.3,8751.45,1,9,23,1
12963.61,17874.83,1,1,18,0
23776.79,17875.8,1,2,20,0
4657.47,16987.08,1,2,11,0
15241.73,14503.2,0,4,21,0
2102.84,12354.74,0,3,7,0
48386.89,15451.97,1,5,9,0
45946.17,7855.27,0,5,19,0
5761.03,9961.58,0,10,0,0
3847.21,7557.36,0,2,13,0
11977.77,10814.8,1,6,18,1
6509.92,2426.0,0,1,11,0
8311.24,5801.32,1,10,23,0
61994.94,14382.03,1,3,10,1
9707.32,14266.39,0,2,11,0
45884.26,10345.12,0,2,11,1
3958.43,9616.02,0,5,16,0
6086.02,2732.44,0,1,16,0
2094.37,4687.94,0,5,11,0
28050.47,6282.05,1,3,6,0
28240.9,7917.65,1,4,19,0
7406.91,7880.46,1,1,15,0
3165.5,15800.97,1,4,10,0
5956.48,15217.48,0,5,19,0
1714.13,2354.78,0,6,1,0
1728.22,7819.47,0,4,18,0
10595.74,10229.15,0,6,9,0
3351.01,2686.16,0,4,23,0
14073.92,4147.67,1,5,16,1
24356.47,6472.09,0,5,17,0
4306.63,4750.15,0,2,23,0
6530.04,4760.93,0,3,23,0
15588.09,3788.68,0,2,13,0
11127.02,9355.81,0,6,21,0
25240.0,17892.57,1,2,2,0
11764.34,10797.25,0,4,3,0
10612.37,10889.19,0,6,1,0
2840.0,2084.99,0,3,16,0
18609.63,17911.85,1,2,10,0
13475.95,3916.68,1,4,18,0
2958.47,3552.77,1,15,22,0
1476.28,5252.76,0,14,9,0
933.06,1680.42,0,4,7,0
13219.18,11413.87,0,10,1,0
44082.84,6385.45,0,1,5,0
27741.77,17432.06,0,8,14,0
17873.3,12083.05,0,2,8,0
23136.61,16213.08,1,2,0,0
1471.54,3865.28,0,2,13,0
48824.06,12490.56,0,5,5,1
23704.34,15148.21,0,13,22,0
6630.87,17184.71,0,6,20,0
36727.68,8046.26,1,1,12,0
706.14,7439.88,1,5,19,0
11160.75,12227.15,0,2,4,0
2677.77,3229.17,0,4,10,0
10159.41,10541.01,1,8,11,0
41300.93,16709.8,0,2,17,0
3490.8,10751.96,0,1,4,0
9953.99,10985.39,1,6,4,1
3018.01,2648.58,1,13,6,1
3072.8,14822.62,0,3,15,0
5764.85,4614.85,0,5,21,0
14301.51,4613.75,1,2,10,0
7923.73,16319.45,0,4,22,0
77204.4,8372.47,0,2,13,1
10046.06,11961.07,1,3,14,0
10037.42,4313.93,0,5,17,0
6229.84,6858.62,0,7,20,0
33908.95,10434.92,0,1,22,0
156244.4,12608.13,1,2,16,0
23412.29,9023.75,0,5,12,0
19464.93,16802.39,1,4,21,0
6319.39,2594.84,0,8,9,0
12548.93,15329.76,1,8,11,0
2428.3,2108.09,0,3,22,0
1529.6,17458.08,0,3,16,0
16284.89,13240.71,1,3,22,0
10247.47,16559.55,0,3,21,0
3507.96,8807.05,0,3,15,0
8322.45,16635.54,0,3,9,0
2456.89,2391.08,0,7,4,0
4810.39,5938.23,0,3,15,0
10625.69,12816.2,0,3,14,0
1257.12,1963.16,0,6,13,0
1235.75,9284.46,0,3,16,0
165270.05,16007.43,0,3,22,0
9323.4,7484.65,0,2,17,0
11153.34,15838.37,0,4,11,0
2399.49,12039.47,1,3,10,0
10056.76,9434.94,0,4,11,0
2344.49,2272.28,1,4,8,0
3496.03,2716.25,1,13,9,0
7931.13,9136.18,0,4,9,0
6576.24,8852.4,0,3,11,0
42478.01,10613.49,1,7,14,0
1355.59,11054.23,0,3,6,0
13059.23,9458.01,0,2,2,0
2949.17,5328.41,1,3,6,0
15927.83,8794.75,1,1,0,0
2316.9,14447.91,1,3,11,0
4880.07,14820.29,1,1,19,0
11925.45,12306.43,0,4,2,0
7504.5,7517.19,1,3,1,0
2894.95,2931.31,0,2,14,0
53440.73,12880.91,0,3,10,1
21857.17,16785.46,0,2,2,1
3047.19,3378.28,0,6,21,0
9282.88,6732.66,0,11,18,0
15206.02,16146.74,1,10,16,0
5644.61,6295.83,1,2,17,0
4753.65,9693.74,1,4,7,0
9500.89,7415.2,1,3,21,0
28187.26,14380.55,0,6,4,0
11456.59,17156.23,0,5,5,0
13296.06,11377.95,1,2,0,1
19354.02,16666.57,0,5,13,0
10216.66,9652.23,0,3,17,0
16255.67,13212.88,1,3,5,0
5281.05,4424.91,1,5,14,0
13663.59,11854.28,1,3,15,0
2815.61,10838.57,0,2,21,0
18120.41,12260.95,1,4,18,0
11831.14,15208.39,1,2,3,0
2393.17,1799.91,1,2,16,0
21501.18,14215.05,1,2,13,0
6080.46,13253.39,0,2,16,0
5981.85,6140.56,0,2,17,0
3247.31,10656.58,1,7,12,0
15933.91,13626.56,1,3,17,0
2881.37,3402.89,1,6,5,1
8875.52,8083.5,0,3,2,1
6406.89,9869.6,0,4,2,0
5699.18,1966.82,0,9,0,0
883.92,3952.23,0,4,18,0
3511.64,5770.78,0,4,15,0
1044.28,1746.46,1,6,12,0
6433.01,1883.8,0,1,8,0
14542.49,11789.89,1,2,19,0
36702.85,13826.82,0,1,11,0
13174.78,11137.12,0,1,4,0
5469.59,5360.87,1,2,9,0
8503.1,9582.1,0,6,2,0
1631.87,2966.84,0,8,7,0
23696.38,17650.34,0,4,16,0
22467.36,13145.49,0,3,22,0
54870.38,5487.04,1,1,0,0
12497.32,12378.79,0,8,6,0
3391.31,3560.64,0,7,22,0
2807.04,9304.15,1,4,13,0
10885.35,8527.05,1,1,7,0
7221.84,5626.34,0,3,23,0
17852.41,15467.17,1,1,22,0
19130.39,15529.68,1,2,0,0
4863.66,7343.62,0,5,16,0
5183.9,3202.22,0,3,3,0
18806.18,11934.23,0,3,12,0
2396.19,9174.18,1,9,17,0
5614.7,7366.06,0,3,10,0
5670.93,5577.47,0,1,10,0
9877.41,11777.04,0,1,3,0
6780.76,10775.82,0,1,15,0
3128.62,6639.26,1,2,22,0
7280.21,13482.59,0,4,7,0
4628.88,3921.26,1,3,21,1
5564.31,14962.86,0,4,6,0
357.5,1787.51,1,6,14,0
12482.88,17788.75,0,5,12,0
15413.84,3720.22,0,2,1,0
1083.26,12290.79,0,1,17,0
6794.01,11053.77,0,4,12,0
7738.57,8540.74,1,6,21,0
8158.86,8854.86,0,14,3,0
8122.87,8463.32,0,3,16,0
1878.23,10189.41,1,4,20,0
14690.07,14217.76,1,5,0,1
14020.94,9473.83,0,3,23,0
4966.77,4026.76,0,4,21,0
6992.44,9129.7,0,4,23,0
20547.94,15405.08,1,13,19,0
48385.82,13370.84,0,7,20,0
1032.8,5057.72,0,2,12,0
69477.09,16240.67,1,9,3,1
28616.77,17951.07,0,4,17,1
6126.39,7709.93,1,5,8,0
4419.35,4068.25,0,3,8,0
12114.63,2604.41,1,6,10,0
6790.79,7961.24,1,4,19,1
11595.71,12891.63,0,4,19,0
13232.85,3533.85,0,6,22,1
50032.03,11501.18,0,2,13,0
15747.85,17454.63,0,2,22,0
10080.03,10389.55,0,1,17,0
8199.93,14264.61,1,1,7,0
10545.08,10740.95,1,4,10,0
7898.58,11495.91,0,1,3,0
15996.52,8940.26,0,7,22,0
3624.19,9570.96,1,3,23,0
12243.51,13060.82,0,3,8,0
2988.7,4054.66,0,2,13,0
15187.95,15157.3,0,1,20,0
3887.37,2471.0,0,2,10,0
3424.59,15194.65,0,10,13,0
4252.2,6867.02,1,4,6,0
3244.35,11979.03,0,2,2,0
6978.47,4424.39,1,5,13,0
938.52,10617.04,1,4,19,0
7825.49,6207.11,0,2,22,0
11622.36,9114.44,0,6,13,0
2915.28,4989.27,1,4,21,0
1348.58,7878.51,0,6,8,0
22685.26,9052.63,0,5,9,0
6462.89,8931.37,0,4,12,0
1832.94,13635.91,0,6,6,0
17270.84,14192.5,0,8,21,0
16504.85,14943.79,1,1,17,0
12710.37,13809.24,1,3,10,0
16474.8,11395.08,0,1,13,0
3461.69,12819.78,0,2,8,0
165585.78,12318.1,0,7,10,0
15433.59,11471.07,1,2,21,0
773.12,6015.86,1,2,19,0
15011.22,6686.74,1,2,22,0
1178.62,3302.05,1,6,6,0
4779.66,4227.64,0,4,16,0
